,CODE_PRODUIT,NOM,SECTEUR_CONSO,SOUS_SECTEUR_CONSO,FAMILLE_PRODUIT,SOUS_FAMILLE,VARIETE,CATEGORIE,DEPARTEMENT,MARQUE,CONDITIONNEMENT,COND_UNITE_LIBELLE_LONG,COND_UNITE_LIBELLE_COURT,GENCOD,PRIX_RELEVE,DATE_RELEVE,PROMOTION,TOP_500,TYPE_RELEVE,RAISON_SOCIALE,RIDET,TYPE_ADRESSE,NUM_VOIE,TYPE_VOIE,NOM_VOIE,COMPLEMENT_ADRESSE,QUARTIER,CODE_POSTAL,COMMUNE,LONGITUDE,LATITUDE
990,138016,flageolet Mutular extra-fin 1/2 conserve 420 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume sec,conserve de légume sec : flageolet,LOCAL,Sec,Mutular,0.42,Kilogramme,kg,3700739200135; 3321950058314,285,2013-11-07 00:00:00.000,0,N,,MAGENTA DISCOUNT,520981002.0,PHYSIQUE,183,rue,Jacques Iékawé,,6e kilomètre,,Nouméa,166.468288,-22.24403
991,138016,flageolet Mutular extra-fin 1/2 conserve 420 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume sec,conserve de légume sec : flageolet,LOCAL,Sec,Mutular,0.42,Kilogramme,kg,3700739200135; 3321950058314,290,2013-11-29 00:00:00.000,0,,,GEANT SAINTE-MARIE,73999002.0,PHYSIQUE,7,rue,Henri Schmitd,,Vallée des Colons,,Nouméa,166.458795,-22.275366
992,140287,biscuit Griffin's lemon treats paquet 250 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit sec, sablé","biscuit sec, sablé","goûters fourrés (chocolat, fruits, etc)",IMPORT,Sec,Griffin's,0.25,Kilogramme,kg,9400553009818,385,2015-06-29 00:00:00.000,0,N,,CARREFOUR EXPRESS SIB DUCOS,832956003.0,PHYSIQUE,59,route,de la baie des Dames,,Ducos,,Nouméa,166.442932,-22.235328
993,192455,biscuit Griffin's digestive chocolat au lait paquet 200 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,Griffin's,0.2,Kilogramme,kg,9400553438304,245,2020-10-05 00:00:00.000,0,N,A,AUCHAN SUPERMARCHE NOUMEA ,836965001.0,PHYSIQUE,91,route,de l'Anse-Vata,,Motor Pool,,Nouméa,166.448155,-22.291739
994,212736,barre chocolatée Twix 6 x 50 g,épicerie sucrée,"chocolat, confiserie",chocolat,confiserie au chocolat,barre chocolatée,IMPORT,Sec,,0.3,Kilogramme,kg,5000159461849,634,2021-05-17 00:00:00.000,0,N,A,AUCHAN SUPERMARCHE TONTOUTA,371435001.0,PHYSIQUE,,lot,Joseph,,Tontouta,,Païta,166.223,-22.012
995,242864,nacho Doritos cheese suprême sachet 170 g,épicerie salée,produit apéritif,produit apéritif,"chips, tuile et tortilla","tortilla, nacho",IMPORT,Sec,,0.17,Kilogramme,kg,9310015241925,395,2023-04-11 00:00:00.000,1,O,A,SUPER U MAGECO,60269001.0,PHYSIQUE,1 ter,rue,Berthelot,,Doniambo,,Nouméa,166.443758,-22.259361
996,54470,nectar de fruits Réa orange/banane/fraise brique 2 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,jus de fruits : autres,IMPORT,Sec,Réa,2.0,Litre,l,3020640102022,550,2014-09-08 00:00:00.000,0,N,,SUPER U KAMERE,665919001.0,PHYSIQUE,2,rue,du grand chef Naisseline,,Kaméré,,Nouméa,166.432669,-22.231958
997,161249,saucisse sèche La Française 210 g,charcuterie,"saucisson entier : sec, chorizo","saucisson entier : sec, chorizo","saucisson entier : sec, chorizo",saucisson entier : sec,LOCAL,Frais,La Française,0.21,Kilogramme,kg,3341860575091,530,2015-08-24 00:00:00.000,0,N,,CARREFOUR KENU IN,208595002.0,PHYSIQUE,,rue,Centre commercial Kenu-In,,Centre-Ville,,Dumbéa,166.473018,-22.222647
998,159862,glace stracciatella G7 bac 2.1 l,surgelés,"glace, dessert glacé",glace et sorbet,glace à partager : chocolat,glace : stracciatella,IMPORT,Surgelés,G7,2.1,Litre,l,8006922079621,1000,2016-08-05 00:00:00.000,0,,,LEADER PRICE LA FOA,524629001.0,PHYSIQUE,,impasse,Village,,,,La Foa,165.827992,-21.70991
999,157768,camembert Coeur De Lion boîte 250 g,crémerie,fromage,fromage,"fromage : brie, camembert, coulommiers, crémeux",fromage : camembert,IMPORT,Frais,,0.25,Kilogramme,kg,3161910238710,730,2017-02-28 00:00:00.000,0,N,,SUPER NORD (VIVAL KOUMAC) Fermé,185512001.0,PHYSIQUE,,route,Village,,Centre-Ville,,Koumac,164.281,-20.562
1000,161249,saucisse sèche La Française 210 g,charcuterie,"saucisson entier : sec, chorizo","saucisson entier : sec, chorizo","saucisson entier : sec, chorizo",saucisson entier : sec,LOCAL,Frais,La Française,0.21,Kilogramme,kg,3341860575091,460,2019-07-23 00:00:00.000,0,O,A,CASINO LES HALLES MAGENTA,281022002.0,PHYSIQUE,196,rue,Roger Gervolino,,Magenta,,Nouméa,166.469413,-22.244837
1001,161249,saucisse sèche La Française 210 g,charcuterie,"saucisson entier : sec, chorizo","saucisson entier : sec, chorizo","saucisson entier : sec, chorizo",saucisson entier : sec,LOCAL,Frais,La Française,0.21,Kilogramme,kg,3341860575091,580,2020-09-08 00:00:00.000,0,N,A,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
1002,159862,glace stracciatella G7 bac 2.1 l,surgelés,"glace, dessert glacé",glace et sorbet,glace à partager : chocolat,glace : stracciatella,IMPORT,Surgelés,G7,2.1,Litre,l,8006922079621,1195,2022-02-02 00:00:00.000,0,N,A,CARREFOUR MARKET DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
1003,194601,rillette de thon Petit Navire pot 125 g,épicerie salée,conserves et bocaux,conserve de poisson,conserve de poisson,"conserve de poisson : tartinable, rillettes",IMPORT,Sec,Petit Navire,0.125,Kilogramme,kg,3019081236250; 3019080006304,337,2022-04-04 00:00:00.000,0,N,A,AUCHAN SUPERMARCHE TONTOUTA,371435001.0,PHYSIQUE,,lot,Joseph,,Tontouta,,Païta,166.223,-22.012
1004,161249,saucisse sèche La Française 210 g,charcuterie,"saucisson entier : sec, chorizo","saucisson entier : sec, chorizo","saucisson entier : sec, chorizo",saucisson entier : sec,LOCAL,Frais,La Française,0.21,Kilogramme,kg,3341860575091,550,2022-11-29 00:00:00.000,0,N,A,LEADER PRICE PLEXUS (DUCOS),499293002.0,PHYSIQUE,,route,de la Baie des Dames,,Ducos,,Nouméa,166.449361,-22.247222
1005,157768,camembert Coeur De Lion boîte 250 g,crémerie,fromage,fromage,"fromage : brie, camembert, coulommiers, crémeux",fromage : camembert,IMPORT,Frais,,0.25,Kilogramme,kg,3161910238710,925,2023-01-17 00:00:00.000,0,N,A,GEANT SAINTE-MARIE,73999002.0,PHYSIQUE,7,rue,Henri Schmitd,,Vallée des Colons,,Nouméa,166.458795,-22.275366
1006,54470,nectar de fruits Réa orange/banane/fraise brique 2 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,jus de fruits : autres,IMPORT,Sec,Réa,2.0,Litre,l,3020640102022,675,2023-08-15 00:00:00.000,0,O,A,MAGENTA DISCOUNT,520981002.0,PHYSIQUE,183,rue,Jacques Iékawé,,6e kilomètre,,Nouméa,166.468288,-22.24403
1007,135118,biscuit tim tam Arnott's chocolat/orange paquet 90 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,Arnott's,0.09,Kilogramme,kg,9310072026985,340,2013-09-30 00:00:00.000,0,N,,CARREFOUR EXPRESS SIB DUCOS,832956003.0,PHYSIQUE,59,route,de la baie des Dames,,Ducos,,Nouméa,166.442932,-22.235328
1008,54476,nectar de fruits Don Simon fruits rouges brique 1 l,boisson,boisson sans alcool,jus de fruits et légumes,jus de fruits,jus de fruits rouges,IMPORT,Sec,Don Simon,1.0,Litre,l,8410261609102,315,2020-07-28 00:00:00.000,0,N,A,CARREFOUR MARKET Orphelinat,474460009.0,PHYSIQUE,5,rue,Gustave Flaubert,,Orphelinat,,Nouméa,166.445296,-22.283924
1009,142341,épice curry Pacific Choice poudre flacon 90 g,épicerie salée,"assaisonnement, condiment, aide culinaire","herbe et épice culinaire, sel, poivre",épice culinaire,épice : curry,IMPORT,Sec,,0.09,Kilogramme,kg,9339607000016; 93265041,235,2014-04-07 00:00:00.000,0,N,,ARIZONA ROBINSON,832956005.0,PHYSIQUE,59,lotissement,Robinson,,Robinson,,Mont-Dore,166.512649,-22.224863
1010,135706,barre chocolatée Nestlé kitkat chunky cookie 65 g,épicerie sucrée,"chocolat, confiserie",chocolat,confiserie au chocolat,barre chocolatée,IMPORT,Sec,,0.065,Kilogramme,kg,9300605065178,175,2014-07-15 00:00:00.000,1,N,,DISCOUNT TEARI,710921003.0,PHYSIQUE,254,lot,Green Acre,,,,Koné,164.869635,-21.071729
1011,140752,céréale Hahne frosted flakes paquet 375 g,épicerie sucrée,céréale petit déjeuner,céréale petit déjeuner,céréale petit déjeuner,céréale petit déj : autres,IMPORT,Sec,,0.375,Kilogramme,kg,4008569008266,490,2014-11-17 00:00:00.000,0,N,,CARREFOUR EXPRESS NAKUTAKOIN,832956004.0,PHYSIQUE,,route,de Nakutakoin - baie de nouré,,Baie des Citrons,,Dumbéa,166.415695,-22.173535
1012,157067,crème de soja Bjorg bio cuisine fluide brique 20 cl,épicerie sucrée,"compote, crème dessert, fruit au sirop","compote, crème dessert, fruit au sirop",crème dessert végétale,crème dessert végétale,IMPORT,Frais,,0.025,Litre,l,3229820134642,275,2017-01-18 00:00:00.000,0,N,,BOURAIL DISCOUNT,558593002.0,PHYSIQUE,,route,territorial 1,,,,Bourail,165.496776,-21.567371
1013,139135,biscuit prince Lu tout chocolat au blé complet paquet 300 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit fourré, nappé","biscuit fourré, nappé","biscuit fourré, nappé : chocolat",IMPORT,Sec,Lu,0.3,Kilogramme,kg,5410041425307; 7622210450098; 7622210245380; 5410041037401; 5410041053609,342,2020-05-18 00:00:00.000,0,N,A,AUCHAN SUPERMARCHE TONTOUTA,371435001.0,PHYSIQUE,,lot,Joseph,,Tontouta,,Païta,166.223,-22.012
1014,220146,chocolat à tartiner Leader Price bio aux noisettes bocal 400 g,épicerie sucrée,"confiture, pâte à tartiner, miel","pâte, crème à tartiner",pâte à tartiner,pâte à tartiner au chocolat,IMPORT,Sec,,0.4,Kilogramme,kg,3263852237216,995,2021-06-01 00:00:00.000,0,N,A,LEADER PRICE PLEXUS (DUCOS),499293002.0,PHYSIQUE,,route,de la Baie des Dames,,Ducos,,Nouméa,166.449361,-22.247222
1015,181775,sardine Casino au naturel conserve 135 g,épicerie salée,conserves et bocaux,conserve de poisson,conserve de poisson,"conserve de poisson : sardines, pilchard",IMPORT,Sec,Casino,0.135,Kilogramme,kg,3222474768454,190,2021-10-26 00:00:00.000,0,N,A,CASINO MONT DORE,428367002.0,PHYSIQUE,23,route,du Sud - Centre commercial de la Coulée,,Centre-Ville,,Mont-Dore,166.586133,-22.238509
1016,184604,tortilla chips Bouton D'Or nature sachet 150 g,épicerie salée,produit apéritif,produit apéritif,"chips, tuile et tortilla","tortilla, nacho",IMPORT,Sec,,0.15,Kilogramme,kg,3250390841210,235,2023-03-21 00:00:00.000,0,O,A,KORAIL PAITA,1213628001.0,PHYSIQUE,58,route,TERRITORIALE 1,KORAIL,,,Païta,166.3641,-22.130239
1017,142341,épice curry Pacific Choice poudre flacon 90 g,épicerie salée,"assaisonnement, condiment, aide culinaire","herbe et épice culinaire, sel, poivre",épice culinaire,épice : curry,IMPORT,Sec,,0.09,Kilogramme,kg,9339607000016; 93265041,260,2023-07-18 00:00:00.000,0,N,A,DISCOUNT TRIANON,85993001.0,PHYSIQUE,27,route,de l'Anse-Vata,,Trianon,,Nouméa,166.449044,-22.28273
1018,159734,glace forêt noire Switi bac 2 l,surgelés,"glace, dessert glacé",glace et sorbet,glace à partager : chocolat,glace : forêt noire,LOCAL,Surgelés,Switti,2.0,Litre,l,3760033260327,960,2016-12-19 00:00:00.000,0,N,,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
1019,141319,filet de maquereau Petit Navire cuisson vapeur nature conserve 110 g,épicerie salée,conserves et bocaux,conserve de poisson,conserve de poisson,conserve de poisson : maquereaux,IMPORT,Sec,Petit Navire,0.11,Kilogramme,kg,3019080042005; 3019081241612,375,2018-02-19 00:00:00.000,0,,,JOHNSTON,366443001.0,PHYSIQUE,8,rue,Anatole France,,Centre-Ville,,Nouméa,166.438187,-22.272201
1020,141319,filet de maquereau Petit Navire cuisson vapeur nature conserve 110 g,épicerie salée,conserves et bocaux,conserve de poisson,conserve de poisson,conserve de poisson : maquereaux,IMPORT,Sec,Petit Navire,0.11,Kilogramme,kg,3019080042005; 3019081241612,375,2018-06-18 00:00:00.000,0,N,,CASINO LES HALLES MAGENTA,281022002.0,PHYSIQUE,196,rue,Roger Gervolino,,Magenta,,Nouméa,166.469413,-22.244837
1021,210167,pain de mie Harry's american sandwich complet tranche x14 sachet 600 g,"pain, viennoiserie, pâtisserie","pain, viennoiserie, pâtisserie","pain de mie, toast",pain de mie,pain de mie : complet,IMPORT,,,0.6,Kilogramme,kg,3228850004031,640,2020-01-07 00:00:00.000,0,N,A,GEANT DUMBEA - CENTRE COMMERCIAL DUMBEA MALL,495028004.0,PHYSIQUE,1,boulevard,du rail calédonien,,,,Dumbéa,166.451101,-22.20383
1022,179657,emmental râpé français sachet 70 g,crémerie,fromage,fromage,fromage : râpé,fromage : râpé,IMPORT,Frais,,0.07,Kilogramme,kg,3228310003123,175,2021-09-13 00:00:00.000,0,N,A,ETABLISSEMENTS ROES,442020001.0,PHYSIQUE,,route,provinciale 1,,,,Koné,164.861788,-21.060495
1023,46236,chips Bluebird vinaigre sachet 150 g,épicerie salée,produit apéritif,produit apéritif,"chips, tuile et tortilla","chips, tuile",IMPORT,Sec,,0.15,Kilogramme,kg,9400566004978; 9400566032001,505,2021-08-18 00:00:00.000,0,N,A,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
1024,153406,barre de céréales Nestlé Milo paquet x6 160 g,épicerie sucrée,"biscuit et gâteau, barre de céréales",barre de céréales,barre de céréales,barre de céréales,IMPORT,Sec,Nestlé,0.16,Kilogramme,kg,9300605021648,599,2021-10-27 00:00:00.000,0,N,A,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
1025,159734,glace forêt noire Switi bac 2 l,surgelés,"glace, dessert glacé",glace et sorbet,glace à partager : chocolat,glace : forêt noire,LOCAL,Surgelés,Switti,2.0,Litre,l,3760033260327,1200,2023-01-24 00:00:00.000,0,N,A,DISCOUNT TEARI,710921003.0,PHYSIQUE,254,lot,Green Acre,,,,Koné,164.869635,-21.071729
1026,236603,poivre vert La Compagnie Des Epices flacon 28 g,épicerie salée,"assaisonnement, condiment, aide culinaire","herbe et épice culinaire, sel, poivre",poivre,poivre : autres,IMPORT,Sec,,0.028,Kilogramme,kg,3183811059577,600,2023-03-29 00:00:00.000,0,N,A,CARREFOUR MARKET DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
1027,160069,cervelas La Française sous-vide 360 g,charcuterie,"saucisson entier : sec, chorizo","saucisson entier : sec, chorizo",saucisson entier : autres,saucisson entier : autres,LOCAL,Frais,La Française,0.36,Kilogramme,kg,3341860576401,430,2014-08-11 00:00:00.000,0,N,,CHAMPION DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
1028,158015,câpre Crespo au vinaigre bocal 10.5 cl,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,condiment,légume vinaigré ou à l'huile,IMPORT,Sec,,0.105,Litre,l,3076820010373,340,2015-01-19 00:00:00.000,0,N,,CARREFOUR EXPRESS OUEMO,832956006.0,PHYSIQUE,97 ter,route,de Ouémo,,Ouémo,,Nouméa,166.477842,-22.27614
1029,143951,sauce chili Pantaï douce pour poulet bouteille 730 ml,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,sauce exotique,sauce exotique : autres,IMPORT,Sec,,0.73,Litre,l,8850058004701,425,2015-02-16 00:00:00.000,0,N,,SUPER U KOUMAC,314948001.0,PHYSIQUE,1,avenue,Emile FROUIN,,,,Koumac,164.285,-20.558
1030,160069,cervelas La Française sous-vide 360 g,charcuterie,"saucisson entier : sec, chorizo","saucisson entier : sec, chorizo",saucisson entier : autres,saucisson entier : autres,LOCAL,Frais,La Française,0.36,Kilogramme,kg,3341860576401,425,2017-05-22 00:00:00.000,0,N,,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
1031,146836,chips Bluebird poulet sachet 150 g,épicerie salée,produit apéritif,produit apéritif,"chips, tuile et tortilla","chips, tuile",IMPORT,Sec,,0.15,Kilogramme,kg,9400566004992; 9400566022002,498,2017-10-30 00:00:00.000,0,N,,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
1032,146836,chips Bluebird poulet sachet 150 g,épicerie salée,produit apéritif,produit apéritif,"chips, tuile et tortilla","chips, tuile",IMPORT,Sec,,0.15,Kilogramme,kg,9400566004992; 9400566022002,495,2018-04-02 00:00:00.000,0,N,,CARREFOUR KENU IN,208595002.0,PHYSIQUE,,rue,Centre commercial Kenu-In,,Centre-Ville,,Dumbéa,166.473018,-22.222647
1033,135057,biscuit boudoir Bouvard vanille paquet 100 g,épicerie sucrée,"biscuit et gâteau, barre de céréales","biscuit sec, sablé","biscuit sec, sablé","biscuit sec, sablé : boudoir",IMPORT,Sec,,0.1,Kilogramme,kg,3108170013121,184,2019-04-29 00:00:00.000,0,N,A,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
1034,209958,haricot vert surgelé Casino extra-fin précuit à la vapeur sachet 750 g,surgelés,légume et fruit surgelés,légume surgelé,légume vert surgelé,"légume surgelé : haricot vert, beurre",IMPORT,Surgelés,Casino,0.75,Kilogramme,kg,3222476745460,360,2021-03-09 00:00:00.000,0,N,A,VIVAL KOUTIO,281022003.0,PHYSIQUE,60,avenue,d'Auteuil,,,,Dumbéa,166.47456,-22.208461
1035,215072,sorbet poire Casino avec morceaux bac 1 l,surgelés,"glace, dessert glacé",glace et sorbet,sorbet : autres,sorbet : poire,IMPORT,Surgelés,Casino,1.0,Litre,l,3222471443644,535,2021-10-12 00:00:00.000,0,N,A,CASINO MONT DORE,428367002.0,PHYSIQUE,23,route,du Sud - Centre commercial de la Coulée,,Centre-Ville,,Mont-Dore,166.586133,-22.238509
1036,136162,lentille Mutular nature 1/2 conserve 420 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume sec,conserve de légume sec : lentille,LOCAL,Sec,Mutular,0.42,Kilogramme,kg,3700739200234; 3252190008725,220,2014-05-15 00:00:00.000,0,,,LIBRE SERVICE ORAMA,1001551001.0,PHYSIQUE,144,rue,Koening,,Rivière Salée,,Nouméa,,
1037,138419,biscotte Heudebert muesli x34 paquet 300 g,"pain, viennoiserie, pâtisserie","biscotte, tartine craquante, galette","biscotte, tartine craquante, galette",biscotte,biscotte,IMPORT,Sec,,0.3,Kilogramme,kg,3017760345897,560,2014-06-27 00:00:00.000,0,,,GEANT SAINTE-MARIE,73999002.0,PHYSIQUE,7,rue,Henri Schmitd,,Vallée des Colons,,Nouméa,166.458795,-22.275366
1038,138573,sauce soja/soyo Suzi Wan bouteille 12.5 cl,épicerie salée,"assaisonnement, condiment, aide culinaire",condiment et sauce,sauce exotique,"sauce soja, soyu",IMPORT,Sec,Suzi Wan,0.125,Litre,l,4002359351105,310,2014-12-29 00:00:00.000,0,N,,CHAMPION DUCOS,474460003.0,PHYSIQUE,59,rue,Fernand Forest,,Ducos,,Nouméa,,
1039,136162,lentille Mutular nature 1/2 conserve 420 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume sec,conserve de légume sec : lentille,LOCAL,Sec,Mutular,0.42,Kilogramme,kg,3700739200234; 3252190008725,220,2015-03-23 00:00:00.000,0,N,,SUPER U MAGECO,60269001.0,PHYSIQUE,1 ter,rue,Berthelot,,Doniambo,,Nouméa,166.443758,-22.259361
1040,197161,chocolat noir Lindt Excellence à la pointe de fleur de sel tablette 100 g,épicerie sucrée,"chocolat, confiserie",chocolat,tablette de chocolat,tablette de chocolat : noir,IMPORT,Sec,Lindt,0.1,Kilogramme,kg,3046920027885,680,2019-01-21 00:00:00.000,0,N,A,AUCHAN SUPERMARCHE TONTOUTA,371435001.0,PHYSIQUE,,lot,Joseph,,Tontouta,,Païta,166.223,-22.012
1041,184904,barre de céréales Chabrior pomme paquet 6  x 25 g,épicerie sucrée,"biscuit et gâteau, barre de céréales",barre de céréales,barre de céréales,barre de céréales,IMPORT,Sec,,0.125,Kilogramme,kg,3250390221302,175,2019-04-29 00:00:00.000,0,N,A,KORAIL PAITA,1213628001.0,PHYSIQUE,58,route,TERRITORIALE 1,KORAIL,,,Païta,166.3641,-22.130239
1042,136162,lentille Mutular nature 1/2 conserve 420 g,épicerie salée,conserves et bocaux,conserve de légume,conserve de légume sec,conserve de légume sec : lentille,LOCAL,Sec,Mutular,0.42,Kilogramme,kg,3700739200234; 3252190008725,225,2019-10-15 00:00:00.000,0,N,A,CARREFOUR MARKET MAGENTA,474460008.0,PHYSIQUE,50,rue,du 18 juin,,Magenta,,Nouméa,166.463054,-22.27166
1043,211551,boisson de soja Don Simon nature brique 1 l,boisson,boisson sans alcool,boisson végétale,boisson végétale,boisson végétale de soja,IMPORT,Sec,Don Simon,1.0,Litre,l,8410261638034,300,2019-12-24 00:00:00.000,0,N,A,CARREFOUR MARKET ALMA (ANCIEN CHAMPION),474460002.0,PHYSIQUE,21-23,rue,de l'Alma,,Centre-Ville,,Nouméa,166.439959,-22.269194
1044,211551,boisson de soja Don Simon nature brique 1 l,boisson,boisson sans alcool,boisson végétale,boisson végétale,boisson végétale de soja,IMPORT,Sec,Don Simon,1.0,Litre,l,8410261638034,300,2020-04-14 00:00:00.000,0,N,A,CARREFOUR MARKET N'GEA,474460004.0,PHYSIQUE,101,route,du Port Despointes,,Faubourg blanchot,,Nouméa,166.456598,-22.285624
1045,143967,café moulu Saoui doux 70% arabica 30% robusta sachet 500 g,épicerie sucrée,"café, thé, boisson chaude",café,café moulu et en grain,café moulu ,LOCAL,Sec,Saoui,0.5,Kilogramme,kg,3300432101908,985,2021-05-19 00:00:00.000,0,N,A,CARREFOUR KENU IN,208595002.0,PHYSIQUE,,rue,Centre commercial Kenu-In,,Centre-Ville,,Dumbéa,166.473018,-22.222647
1046,54550,sirop Carrefour citron bouteille 75 cl ,boisson,boisson sans alcool,sirop et concentré,sirop aromatisé,sirop aromatisé : autres,IMPORT,Sec,Carrefour,0.75,Litre,l,3270190005124,545,2021-09-15 00:00:00.000,0,N,A,CARREFOUR KENU IN,208595002.0,PHYSIQUE,,rue,Centre commercial Kenu-In,,Centre-Ville,,Dumbéa,166.473018,-22.222647
1047,209972,petit pois/carotte surgelé Casino sachet 1 kg,surgelés,légume et fruit surgelés,légume surgelé,légume surgelé : mélange,légume surgelé : petit pois carotte,IMPORT,Surgelés,Casino,1.0,Kilogramme,kg,3222472790228,495,2021-12-14 00:00:00.000,0,N,A,CASINO LES HALLES MAGENTA,281022002.0,PHYSIQUE,196,rue,Roger Gervolino,,Magenta,,Nouméa,166.469413,-22.244837
