date,year,afghanistan,albania,algeria,andorra,angola,anguilla,antarctica,argentina,armenia,aruba,australia,austria,azerbaijan,bahamas,bahrain,bangladesh,barbados,belarus,belgium,belize,benin,bhutan,bolivia,bosnia-and-herzegovina,botswana,brazil,bulgaria,burma,burundi,cabo-verde,cambodia,cameroon,canada,central-african-republic,chad,chile,china,colombia,comoros,congo,costa-rica,croatia,cuba,cyprus,denmark,djibouti,dominica,east-timor,ecuador,egypt,eritrea,estonia,ethiopia,federated-states-of-micronesia,fiji,finland,france,gabon,gambia,georgia,germany,ghana,greece,greenland,grenada,guadeloupe,guam,guatemala,guernsey,guinea,guyana,haiti,honduras,hungary,iceland,india,indonesia,iran,iraq,ireland,islas-baleares,islas-canarias,israel,italy,jamaica,japan,jersey,jordan,kazakhstan,kenya,kiribati,kuwait,kyrgyzstan,laos,latvia,lebanon,lesotho,liberia,libya,liechtenstein,lithuania,luxembourg,macau,macedonia,madagascar,malawi,malaysia,mali,malta,martinique,mauritania,mauritius,mayotte,mexico,moldova,monaco,mongolia,montenegro,montserrat,morocco,mozambique,namibia,nepal,netherlands,new-zealand,nicaragua,niger,nigeria,niue,north-korea,norway,oman,pakistan,palau,palestina,panama,paraguay,peru,philippines,poland,portugal,qatar,reunion,romania,russia,rwanda,samoa,saudi-arabia,senegal,serbia,seychelles,singapore,slovakia,slovenia,solomon-islands,somalia,south-africa,south-korea,spain,sudan,suriname,swaziland,sweden,switzerland,syria,taiwan,tajikistan,tanzania,tasmania,thailand,the-bahamas,timor,togo,tonga,tunisia,turkey,turkmenistan,uganda,ukraine,united-kingdom,united-states-of-america,uruguay,uzbekistan,venezuela,vietnam,yemen,zambia,zimbabwe
1752-12-15,1752,,3.637,,3.825,,,,,,,,-3.584,,,,,,-3.786,2.64,,,,,0.417,,,0.524,,,,,,,,,,,,,,,0.772,,,,,,,,,,-2.843,,,,-7.745,6.641,,,,0.148,,,,,,,,8.464,,,,,-1.098,,,,,,,,,,4.203,,,8.464,,,,,,,,-3.19,,,,,-4.109,-2.603,1.876,,-0.182,,,,,,,,,,,-1.994,0.201,,0.557,,,,,,3.774,,,,,,,-7.281,,,,,,,,,-1.582,,,,-1.66,,,,,,0.959,,,-2.414,-1.182,,,,,,,,,-6.32,-2.216,,,,,,,,,,,,,,,-3.307,4.377,,,,,,,,
1753-01-15,1753,,2.073,,1.459,,,,,,,,-6.093,,,,,,-6.969,-1.445,,,,,-1.653,,,-1.425,,,,,,,,,,,,,,,-1.351,,,,,,,,,,-6.248,,,,-10.74,4.087,,,,-3.3,,,,,,,,3.507,,,,,-3.443,,,,,,3.2,8.744,,,2.093,,,3.507,,,,,,,,-6.271,,,,,-6.933,-5.815,-2.127,,-1.798,,,,,,,,,,,-4.473,-2.462,,-1.174,,,,,,-0.419,,,,,,,-9.041,,,,,,,,,-4.672,,,,-4.006,,,,,,-3.922,,,-5.056,-3.333,,,,,,,,,-8.691,-5.327,,,,,,,,,,,,,,,-6.08,1.752,,,,,,,,
1753-02-15,1753,,3.449,,4.053,,,,,,,,-3.23,,,,,,-6.617,2.237,,,,,0.318,,,-0.2,,,,,,,,,,,,,,,1.064,,,,,,,,,,-6.699,,,,-10.921,6.912,,,,-0.359,,,,,,,,5.303,,,,,-0.891,,,,,,4.875,10.005,,,3.989,,,5.303,,,,,,,,-6.112,,,,,-3.903,-5.442,1.71,,0.145,,,,,,,,,,,-3.385,0.718,,0.767,,,,,,2.612,,,,,,,-8.951,,,,,,,,,-2.991,,,,-2.441,,,,,,-2.49,,,-2.946,-0.559,,,,,,,,,-7.918,-1.611,,,,,,,,,,,,,,,-5.553,3.72,,,,,,,,
1753-03-15,1753,,8.634,,8.034,,,,,,,,2.396,,,,,,0.759,6.57,,,,,6.034,,,6.018,,,,,,,,,,,,,,,6.933,,,,,,,,,,-0.73,,,,-4.772,10.901,,,,4.746,,,,,,,,8.099,,,,,5.947,,,,,,7.813,13.368,,,8.48,,,8.099,,,,,,,,0.24,,,,,0.885,1.064,6.293,,6.37,,,,,,,,,,,4.008,5.747,,6.644,,,,,,6.63,,,,,,,-4.757,,,,,,,,,3.467,,,,4.495,,,,,,4.808,,,3.435,5.16,,,,,,,,,-2.396,3.546,,,,,,,,,,,,,,,2.108,6.77,,,,,,,,
1753-04-15,1753,,11.463,,8.907,,,,,,,,6.235,,,,,,6.559,8.522,,,,,9.652,,,9.897,,,,,,,,,,,,,,,10.734,,,,,,,,,,4.306,,,,0.018,11.566,,,,7.855,,,,,,,,8.31,,,,,10.558,,,,,,7.618,13.904,,,10.931,,,8.31,,,,,,,,5.355,,,,,3.862,6.222,8.386,,9.914,,,,,,,,,,,9.384,7.948,,10.101,,,,,,8.585,,,,,,,-2.162,,,,,,,,,8.068,,,,9.128,,,,,,9.725,,,7.847,8.928,,,,,,,,,1.361,6.214,,,,,,,,,,,,,,,8.081,6.898,,,,,,,,
1753-05-15,1753,,16.102,,13.041,,,,,,,,10.842,,,,,,12.697,12.624,,,,,14.204,,,15.213,,,,,,,,,,,,,,,15.28,,,,,,,,,,9.857,,,,6.272,15.174,,,,12.052,,,,,,,,11.64,,,,,15.355,,,,,,10.75,17.805,,,15.315,,,11.64,,,,,,,,10.896,,,,,8.387,11.495,12.653,,14.799,,,,,,,,,,,15.565,12.24,,14.826,,,,,,12.35,,,,,,,2.997,,,,,,,,,12.73,,,,14.462,,,,,,14.986,,,12.592,13.459,,,,,,,,,6.363,10.789,,,,,,,,,,,,,,,14.707,9.941,,,,,,,,
1753-06-15,1753,,20.765,,18.726,,,,,,,,15.179,,,,,,15.918,17.023,,,,,18.617,,,19.393,,,,,,,,,,,,,,,19.76,,,,,,,,,,13.677,,,,11.172,19.312,,,,16.162,,,,,,,,15.89,,,,,19.237,,,,,,13.864,23.068,,,20.926,,,15.89,,,,,,,,14.514,,,,,13.25,14.815,17.294,,19.258,,,,,,,,,,,19.339,18.76,,19.451,,,,,,16.368,,,,,,,7.537,,,,,,,,,16.186,,,,18.217,,,,,,20.209,,,16.343,17.994,,,,,,,,,10.932,16.201,,,,,,,,,,,,,,,18.216,13.169,,,,,,,,
1753-07-15,1753,,22.711,,20.133,,,,,,,,16.038,,,,,,17.508,17.449,,,,,20.095,,,21.265,,,,,,,,,,,,,,,21.124,,,,,,,,,,16.329,,,,14.362,19.918,,,,17.088,,,,,,,,16.781,,,,,20.55,,,,,,14.57,24.816,,,22.547,,,16.781,,,,,,,,16.715,,,,,13.933,16.762,17.82,,21.121,,,,,,,,,,,21.02,19.895,,21.321,,,,,,16.941,,,,,,,10.078,,,,,,,,,17.727,,,,19.785,,,,,,21.499,,,17.606,19.097,,,,,,,,,13.692,16.906,,,,,,,,,,,,,,,19.865,13.838,,,,,,,,
1753-08-15,1753,,21.382,,18.229,,,,,,,,14.176,,,,,,16.128,15.634,,,,,18.507,,,19.992,,,,,,,,,,,,,,,19.374,,,,,,,,,,15.427,,,,12.872,18.105,,,,15.507,,,,,,,,15.55,,,,,18.94,,,,,,13.481,23.831,,,20.892,,,15.55,,,,,,,,15.671,,,,,11.97,15.788,15.74,,19.709,,,,,,,,,,,19.579,17.511,,19.829,,,,,,15.693,,,,,,,9.147,,,,,,,,,16.506,,,,18.395,,,,,,19.635,,,16.096,17.218,,,,,,,,,12.633,14.493,,,,,,,,,,,,,,,18.432,12.773,,,,,,,,
1753-09-15,1753,,17.895,,16.193,,,,,,,,11.402,,,,,,11.911,14.318,,,,,15.143,,,16.179,,,,,,,,,,,,,,,15.96,,,,,,,,,,11.402,,,,7.73,16.799,,,,13.281,,,,,,,,15.523,,,,,15.315,,,,,,12.27,22.302,,,18.089,,,15.523,,,,,,,,11.683,,,,,9.985,12.054,14.164,,15.903,,,,,,,,,,,15.226,15.084,,16.055,,,,,,14.514,,,,,,,5.178,,,,,,,,,13.176,,,,14.603,,,,,,16.701,,,12.815,14.057,,,,,,,,,8.236,12.398,,,,,,,,,,,,,,,13.786,11.646,,,,,,,,
1753-10-15,1753,,13.336,,11.622,,,,,,,,6.534,,,,,,6.589,10.03,,,,,10.44,,,11.304,,,,,,,,,,,,,,,11.047,,,,,,,,,,6.622,,,,2.56,13.36,,,,8.678,,,,,,,,12.224,,,,,10.059,,,,,,9.809,18.457,,,13.365,,,12.224,,,,,,,,6.734,,,,,5.404,7.234,9.678,,10.874,,,,,,,,,,,9.64,9.714,,11.034,,,,,,10.598,,,,,,,0.859,,,,,,,,,8.379,,,,9.58,,,,,,10.14,,,8.01,9.2,,,,,,,,,3.557,7.373,,,,,,,,,,,,,,,7.898,9.044,,,,,,,,
1753-11-15,1753,,7.616,,6.018,,,,,,,,-0.109,,,,,,-0.092,3.866,,,,,4.44,,,5.065,,,,,,,,,,,,,,,4.763,,,,,,,,,,0.19,,,,-4.015,8.365,,,,2.118,,,,,,,,8.039,,,,,3.164,,,,,,5.806,13.399,,,7.517,,,8.039,,,,,,,,-0.113,,,,,-1.073,0.478,3.447,,4.436,,,,,,,,,,,2.718,3.075,,4.814,,,,,,4.589,,,,,,,-5.31,,,,,,,,,1.556,,,,2.968,,,,,,2.999,,,1.382,2.779,,,,,,,,,-3.613,0.675,,,,,,,,,,,,,,,1.048,4.663,,,,,,,,
1753-12-15,1753,,2.542,,4.477,,,,,,,,-4.096,,,,,,-9.191,2.281,,,,,-0.32,,,-1.503,,,,,,,,,,,,,,,0.222,,,,,,,,,,-10.59,,,,-15.281,6.662,,,,-1.28,,,,,,,,6.739,,,,,-2.727,,,,,,3.669,11.064,,,4.405,,,6.739,,,,,,,,-10.156,,,,,-3.789,-8.665,1.875,,-1.548,,,,,,,,,,,-5.251,1.091,,-0.492,,,,,,2.32,,,,,,,-13.049,,,,,,,,,-5.295,,,,-4.109,,,,,,-2.85,,,-4.581,-1.395,,,,,,,,,-13.171,-1.341,,,,,,,,,,,,,,,-7.287,2.422,,,,,,,,
1754-01-15,1754,,2.391,,2.597,,,,,,,,-5.041,,,,,,-7.059,0.87,,,,,-1.107,,,-1.194,,,,,,,,,,,,,,,-0.668,,,,,,,,,,-6.785,,,,-11.354,5.605,,,,-1.752,,,,,,,,5.325,,,,,-2.841,,,,,,4.733,9.473,,,2.698,,,5.325,,,,,,,,-6.608,,,,,-5.599,-5.926,0.127,,-1.503,,,,,,,,,,,-4.339,-1.704,,-0.784,,,,,,1.742,,,,,,,-9.063,,,,,,,,,-4.153,,,,-3.729,,,,,,-4.199,,,-4.431,-2.483,,,,,,,,,-8.944,-3.835,,,,,,,,,,,,,,,-6.035,3.391,,,,,,,,
1754-02-15,1754,,2.025,,1.971,,,,,,,,-4.561,,,,,,-7.942,0.74,,,,,-1.055,,,-1.534,,,,,,,,,,,,,,,-0.29,,,,,,,,,,-8.249,,,,-12.555,5.081,,,,-1.561,,,,,,,,3.45,,,,,-2.136,,,,,,3.475,7.986,,,2.278,,,3.45,,,,,,,,-7.463,,,,,-5.467,-6.65,0.142,,-1.243,,,,,,,,,,,-4.679,-1.478,,-0.626,,,,,,1.373,,,,,,,-10.13,,,,,,,,,-4.028,,,,-3.724,,,,,,-4.513,,,-4.128,-1.909,,,,,,,,,-9.024,-3.474,,,,,,,,,,,,,,,-6.879,2.391,,,,,,,,
1754-03-15,1754,,5.228,,4.038,,,,,,,,-2.123,,,,,,-2.594,1.865,,,,,2.143,,,2.838,,,,,,,,,,,,,,,2.822,,,,,,,,,,-4.06,,,,-7.56,6.869,,,,0.005,,,,,,,,4.201,,,,,1.926,,,,,,4.307,9.826,,,4.437,,,4.201,,,,,,,,-3.35,,,,,-3.822,-2.733,1.488,,3.029,,,,,,,,,,,0.856,1.371,,3.057,,,,,,2.027,,,,,,,-8.067,,,,,,,,,-0.783,,,,1.087,,,,,,1.581,,,-0.689,0.829,,,,,,,,,-6.14,-1.227,,,,,,,,,,,,,,,-0.916,2.948,,,,,,,,
1754-04-15,1754,,13.098,,9.685,,,,,,,,5.824,,,,,,8.033,7.55,,,,,10.392,,,11.956,,,,,,,,,,,,,,,11.08,,,,,,,,,,5.209,,,,1.899,12.298,,,,6.816,,,,,,,,8.644,,,,,11.014,,,,,,8.97,15.408,,,11.366,,,8.644,,,,,,,,6.073,,,,,3.198,6.709,7.436,,11.672,,,,,,,,,,,11.441,7.737,,11.397,,,,,,7.457,,,,,,,-0.707,,,,,,,,,7.889,,,,10.724,,,,,,10.723,,,8.056,8.894,,,,,,,,,1.938,5.572,,,,,,,,,,,,,,,10.352,7.532,,,,,,,,
1754-05-15,1754,,16.671,,13.564,,,,,,,,11.635,,,,,,13.383,13.519,,,,,14.846,,,15.796,,,,,,,,,,,,,,,15.964,,,,,,,,,,10.489,,,,6.819,15.829,,,,13.054,,,,,,,,12.162,,,,,16.1,,,,,,11.624,18.26,,,15.884,,,12.162,,,,,,,,11.723,,,,,9.141,12.417,13.523,,15.376,,,,,,,,,,,16.174,12.762,,15.426,,,,,,13.363,,,,,,,4.129,,,,,,,,,13.732,,,,15.103,,,,,,15.227,,,13.408,14.172,,,,,,,,,7.685,11.482,,,,,,,,,,,,,,,15.296,10.901,,,,,,,,
1754-06-15,1754,,20.848,,17.255,,,,,,,,14.851,,,,,,17.165,15.524,,,,,18.601,,,19.818,,,,,,,,,,,,,,,19.669,,,,,,,,,,15.44,,,,12.849,18.084,,,,15.512,,,,,,,,14.358,,,,,19.455,,,,,,13.06,21.938,,,20.202,,,14.358,,,,,,,,16.081,,,,,12.374,16.137,15.821,,19.452,,,,,,,,,,,20.11,17.064,,19.537,,,,,,15.139,,,,,,,8.482,,,,,,,,,16.767,,,,18.75,,,,,,19.435,,,16.648,17.784,,,,,,,,,12.233,14.825,,,,,,,,,,,,,,,19.157,12.334,,,,,,,,
1754-07-15,1754,,22.408,,18.797,,,,,,,,14.99,,,,,,17.322,15.959,,,,,19.515,,,21.184,,,,,,,,,,,,,,,20.41,,,,,,,,,,16.074,,,,14.422,18.751,,,,15.727,,,,,,,,15.422,,,,,19.928,,,,,,13.936,23.851,,,21.543,,,15.422,,,,,,,,16.337,,,,,12.567,16.264,16.251,,20.889,,,,,,,,,,,20.989,18.136,,20.926,,,,,,15.592,,,,,,,9.82,,,,,,,,,16.901,,,,19.578,,,,,,20.218,,,16.907,18.248,,,,,,,,,13.199,15.241,,,,,,,,,,,,,,,19.909,13.009,,,,,,,,
1754-08-15,1754,,21.869,,19.617,,,,,,,,15.254,,,,,,15.446,17.026,,,,,19.263,,,20.137,,,,,,,,,,,,,,,20.265,,,,,,,,,,14.223,,,,11.571,19.357,,,,16.456,,,,,,,,16.744,,,,,19.491,,,,,,14.003,24.862,,,22.011,,,16.744,,,,,,,,14.7,,,,,13.415,15.086,17.272,,20.095,,,,,,,,,,,19.382,19.028,,20.389,,,,,,16.672,,,,,,,8.406,,,,,,,,,16.548,,,,18.503,,,,,,19.766,,,16.532,18.29,,,,,,,,,11.74,16.197,,,,,,,,,,,,,,,18.007,13.35,,,,,,,,
1754-09-15,1754,,17.696,,15.949,,,,,,,,11.114,,,,,,10.893,13.768,,,,,14.948,,,15.857,,,,,,,,,,,,,,,15.77,,,,,,,,,,10.103,,,,6.605,16.516,,,,12.647,,,,,,,,14.557,,,,,14.937,,,,,,11.751,22.056,,,17.897,,,14.557,,,,,,,,10.456,,,,,9.745,10.932,13.71,,15.672,,,,,,,,,,,14.661,14.709,,15.844,,,,,,13.738,,,,,,,4.286,,,,,,,,,12.343,,,,14.163,,,,,,15.182,,,12.306,13.903,,,,,,,,,7.165,12.161,,,,,,,,,,,,,,,13.083,11.031,,,,,,,,
1754-10-15,1754,,14.604,,12.967,,,,,,,,7.684,,,,,,6.423,10.684,,,,,11.729,,,12.327,,,,,,,,,,,,,,,12.34,,,,,,,,,,5.422,,,,1.432,14.43,,,,9.344,,,,,,,,13.093,,,,,11.035,,,,,,10.331,19.808,,,14.824,,,13.093,,,,,,,,5.871,,,,,6.673,6.721,10.484,,12.075,,,,,,,,,,,10.27,11.155,,12.288,,,,,,10.957,,,,,,,0.334,,,,,,,,,8.634,,,,10.428,,,,,,11.02,,,8.787,10.537,,,,,,,,,2.614,8.689,,,,,,,,,,,,,,,8.298,9.436,,,,,,,,
1754-11-15,1754,,9.588,,8.778,,,,,,,,2.232,,,,,,0.265,5.926,,,,,6.617,,,6.596,,,,,,,,,,,,,,,7.037,,,,,,,,,,-0.257,,,,-4.533,10.685,,,,4.158,,,,,,,,10.04,,,,,5.029,,,,,,7.257,15.926,,,10.21,,,10.04,,,,,,,,-0.131,,,,,1.613,0.874,5.715,,6.278,,,,,,,,,,,3.767,6.31,,6.83,,,,,,6.278,,,,,,,-4.808,,,,,,,,,2.874,,,,4.392,,,,,,5.006,,,3.098,5.19,,,,,,,,,-3.24,3.617,,,,,,,,,,,,,,,1.784,6.13,,,,,,,,
1754-12-15,1754,,4.791,,4.687,,,,,,,,-2.851,,,,,,-3.612,2.128,,,,,1.486,,,1.543,,,,,,,,,,,,,,,1.79,,,,,,,,,,-3.279,,,,-8.041,7.134,,,,0.096,,,,,,,,7.248,,,,,-0.295,,,,,,5.314,11.94,,,5.31,,,7.248,,,,,,,,-3.435,,,,,-3.409,-2.679,1.638,,0.937,,,,,,,,,,,-1.25,1.14,,1.67,,,,,,2.925,,,,,,,-7.378,,,,,,,,,-1.371,,,,-0.807,,,,,,0.007,,,-1.793,-0.193,,,,,,,,,-6.607,-1.509,,,,,,,,,,,,,,,-2.715,4.017,,,,,,,,
1755-01-15,1755,,0.871,,-0.238,,,,,,,,-8.07,,,,,,-8.55,-2.747,,,,,-3.167,,,-2.435,,,,,,,,,,,,,,,-2.994,,,,,,,,,,-8.514,,,,-12.533,2.759,,,,-5.373,,,,,,,,2.546,,,,,-5.14,,,,,,2.752,7.281,,,0.256,,,2.546,,,,,,,,-8.474,,,,,-9.024,-7.997,-3.663,,-2.939,,,,,,,,,,,-5.554,-4.994,,-2.499,,,,,,-1.608,,,,,,,-10.474,,,,,,,,,-6.896,,,,-5.249,,,,,,-6.268,,,-6.936,-5.07,,,,,,,,,-10.781,-7.552,,,,,,,,,,,,,,,-7.114,1.068,,,,,,,,
1755-02-15,1755,,1.411,,1.977,,,,,,,,-6.671,,,,,,-9.496,-1.374,,,,,-2.278,,,-2.205,,,,,,,,,,,,,,,-1.78,,,,,,,,,,-10.072,,,,-13.6,4.5,,,,-4.362,,,,,,,,2.853,,,,,-3.949,,,,,,2.658,8.343,,,1.605,,,2.853,,,,,,,,-9.54,,,,,-7.287,-8.961,-1.911,,-1.892,,,,,,,,,,,-5.635,-1.673,,-1.507,,,,,,-1.157,,,,,,,-11.521,,,,,,,,,-6.811,,,,-4.854,,,,,,-4.787,,,-6.301,-3.61,,,,,,,,,-11.146,-4.775,,,,,,,,,,,,,,,-7.771,1.061,,,,,,,,
1755-03-15,1755,,6.874,,6.445,,,,,,,,0.424,,,,,,-2.295,3.857,,,,,4.291,,,3.948,,,,,,,,,,,,,,,5.174,,,,,,,,,,-4.447,,,,-8.49,8.74,,,,2.158,,,,,,,,5.885,,,,,3.836,,,,,,4.853,11.85,,,7.113,,,5.885,,,,,,,,-3.35,,,,,-0.953,-2.323,3.724,,4.516,,,,,,,,,,,1.569,4.659,,4.867,,,,,,3.661,,,,,,,-8.465,,,,,,,,,0.634,,,,2.264,,,,,,3.544,,,1.119,3.418,,,,,,,,,-6.432,1.818,,,,,,,,,,,,,,,-0.532,3.718,,,,,,,,
1755-04-15,1755,,13.722,,12.639,,,,,,,,9.011,,,,,,6.992,11.357,,,,,12.168,,,,,,,,,,,,,,,,,,13.384,,,,,,,,,,3.9,,,,-0.417,14.768,,,,10.25,,,,,,,,11.222,,,,,12.652,,,,,,9.539,17.232,,,14.225,,,11.222,,,,,,,,5.324,,,,,7.262,6.552,11.501,,12.006,,,,,,,,,,,10.558,12.142,,12.408,,,,,,10.743,,,,,,,-1.762,,,,,,,,,9.333,,,,10.71,,,,,,12.253,,,9.722,11.773,,,,,,,,,1.524,10.117,,,,,,,,,,,,,,,8.944,8.793,,,,,,,,
1755-05-15,1755,,16.277,,12.769,,,,,,,,10.723,,,,,,13.485,11.802,,,,,14.286,,,15.492,,,,,,,,,,,,,,,15.301,,,,,,,,,,11.188,,,,7.577,14.761,,,,11.744,,,,,,,,11.04,,,,,15.503,,,,,,10.31,17.716,,,15.3,,,11.04,,,,,,,,12.012,,,,,8.09,12.402,11.888,,15.003,,,,,,,,,,,16.007,12.14,,14.981,,,,,,11.616,,,,,,,3.708,,,,,,,,,13.119,,,,14.783,,,,,,15.557,,,12.786,13.392,,,,,,,,,7.337,10.408,,,,,,,,,,,,,,,15.249,9.477,,,,,,,,
1755-06-15,1755,,21.783,,18.826,,,,,,,,16.506,,,,,,18.245,17.93,,,,,19.771,,,20.671,,,,,,,,,,,,,,,20.955,,,,,,,,,,16.371,,,,13.448,19.736,,,,17.679,,,,,,,,16.283,,,,,20.762,,,,,,14.58,23.231,,,21.586,,,16.283,,,,,,,,17.141,,,,,14.273,17.329,18.18,,20.359,,,,,,,,,,,21.019,18.896,,20.558,,,,,,17.587,,,,,,,9.279,,,,,,,,,18.321,,,,19.746,,,,,,21.123,,,18.063,19.183,,,,,,,,,13.079,16.859,,,,,,,,,,,,,,,20.052,14.068,,,,,,,,
1755-07-15,1755,,22.604,,18.695,,,,,,,,15.947,,,,,,19.066,17.262,,,,,19.942,,,21.646,,,,,,,,,,,,,,,20.95,,,,,,,,,,18.511,,,,16.457,19.217,,,,17.334,,,,,,,,15.883,,,,,20.866,,,,,,14.815,23.558,,,21.549,,,15.883,,,,,,,,18.681,,,,,13.401,18.491,17.529,,21.17,,,,,,,,,,,21.908,17.873,,21.244,,,,,,17.14,,,,,,,11.606,,,,,,,,,18.771,,,,20.37,,,,,,20.212,,,18.141,18.853,,,,,,,,,15.544,15.883,,,,,,,,,,,,,,,20.999,14.148,,,,,,,,
1755-08-15,1755,,20.709,,17.724,,,,,,,,13.82,,,,,,15.221,15.419,,,,,17.926,,,19.323,,,,,,,,,,,,,,,18.844,,,,,,,,,,13.983,,,,11.316,17.716,,,,15.304,,,,,,,,15.129,,,,,18.45,,,,,,12.924,23.185,,,20.238,,,15.129,,,,,,,,14.422,,,,,11.632,14.758,15.578,,19.043,,,,,,,,,,,18.883,16.861,,19.192,,,,,,15.378,,,,,,,7.825,,,,,,,,,16.006,,,,17.765,,,,,,18.973,,,15.65,16.736,,,,,,,,,11.141,14.161,,,,,,,,,,,,,,,17.675,12.218,,,,,,,,
1755-09-15,1755,,17.311,,15.403,,,,,,,,10.355,,,,,,11.061,13.02,,,,,14.362,,,15.664,,,,,,,,,,,,,,,15.092,,,,,,,,,,10.315,,,,6.893,15.992,,,,12.018,,,,,,,,13.991,,,,,14.435,,,,,,11.48,21.667,,,17.228,,,13.991,,,,,,,,10.575,,,,,8.896,10.946,12.927,,15.34,,,,,,,,,,,14.647,14.03,,15.393,,,,,,13.101,,,,,,,4.262,,,,,,,,,12.053,,,,13.957,,,,,,15.259,,,11.854,13.114,,,,,,,,,7.051,11.327,,,,,,,,,,,,,,,13.212,10.663,,,,,,,,
1755-10-15,1755,,14.66,,11.606,,,,,,,,6.596,,,,,,7.025,9.265,,,,,11.324,,,12.789,,,,,,,,,,,,,,,11.72,,,,,,,,,,6.268,,,,2.814,13.402,,,,7.973,,,,,,,,11.899,,,,,10.639,,,,,,10.322,18.994,,,13.777,,,11.899,,,,,,,,6.382,,,,,5.095,6.93,8.874,,12.257,,,,,,,,,,,10.908,9.055,,12.191,,,,,,9.828,,,,,,,1.037,,,,,,,,,8.124,,,,10.726,,,,,,9.815,,,8.324,9.69,,,,,,,,,3.02,6.698,,,,,,,,,,,,,,,9.122,9.141,,,,,,,,
1755-11-15,1755,,7.393,,6.618,,,,,,,,0.117,,,,,,0.248,4.961,,,,,4.264,,,4.903,,,,,,,,,,,,,,,4.635,,,,,,,,,,0.705,,,,-3.612,9.119,,,,2.874,,,,,,,,9.056,,,,,3.159,,,,,,6.434,13.771,,,7.57,,,9.056,,,,,,,,0.329,,,,,-0.494,0.86,4.597,,4.223,,,,,,,,,,,2.732,3.663,,4.608,,,,,,5.522,,,,,,,-5.059,,,,,,,,,1.873,,,,2.908,,,,,,3.793,,,1.497,2.697,,,,,,,,,-3.327,1.589,,,,,,,,,,,,,,,1.174,5.352,,,,,,,,
1755-12-15,1755,,4.302,,4.206,,,,,,,,-2.27,,,,,,-4.96,2.852,,,,,1.502,,,0.719,,,,,,,,,,,,,,,2.029,,,,,,,,,,-4.944,,,,-10.106,6.695,,,,0.915,,,,,,,,7.006,,,,,-0.224,,,,,,4.731,11.173,,,5.364,,,7.006,,,,,,,,-4.764,,,,,-2.862,-3.614,2.245,,0.36,,,,,,,,,,,-2.335,1.19,,1.365,,,,,,3.874,,,,,,,-8.662,,,,,,,,,-1.276,,,,-1.478,,,,,,-0.558,,,-1.655,0.265,,,,,,,,,-7.686,-1.254,,,,,,,,,,,,,,,-4.099,3.812,,,,,,,,
1756-01-15,1756,,3.574,,4.547,,,,,,,,-3.047,,,,,,-4.456,3.789,,,,,0.232,,,0.172,,,,,,,,,,,,,,,0.755,,,,,,,,,,-3.775,,,,-8.799,7.743,,,,1.193,,,,,,,,7.854,,,,,-1.029,,,,,,6.756,11.147,,,4.174,,,7.854,,,,,,,,-3.754,,,,,-3.403,-3.155,3.04,,-0.274,,,,,,,,,,,-2.527,0.461,,0.476,,,,,,4.724,,,,,,,-7.17,,,,,,,,,-1.433,,,,-2.061,,,,,,-1.037,,,-2.289,-1.024,,,,,,,,,-6.798,-1.406,,,,,,,,,,,,,,,-4.01,5.629,,,,,,,,
1756-02-15,1756,,6.643,,6.582,,,,,,,,-0.914,,,,,,-1.884,3.949,,,,,3.14,,,3.401,,,,,,,,,,,,,,,3.685,,,,,,,,,,-1.528,,,,-5.788,9.244,,,,1.977,,,,,,,,7.634,,,,,2.144,,,,,,7.555,12.956,,,6.591,,,7.634,,,,,,,,-1.288,,,,,-2.002,-0.95,3.338,,3.454,,,,,,,,,,,0.693,3.295,,3.851,,,,,,4.667,,,,,,,-5.06,,,,,,,,,0.625,,,,1.211,,,,,,2.014,,,0.233,1.789,,,,,,,,,-3.967,0.192,,,,,,,,,,,,,,,-1.142,6.252,,,,,,,,
1756-03-15,1756,,7.965,,7.015,,,,,,,,1.855,,,,,,-0.531,5.254,,,,,5.516,,,5.146,,,,,,,,,,,,,,,6.453,,,,,,,,,,-2.113,,,,-6.3,9.567,,,,3.899,,,,,,,,6.726,,,,,5.342,,,,,,6.134,12.415,,,8.02,,,6.726,,,,,,,,-1.086,,,,,0.193,-0.118,4.993,,5.647,,,,,,,,,,,2.946,5.269,,6.029,,,,,,5.403,,,,,,,-6.338,,,,,,,,,2.712,,,,3.636,,,,,,4.436,,,2.807,4.709,,,,,,,,,-3.893,2.655,,,,,,,,,,,,,,,0.871,5.187,,,,,,,,
1756-04-15,1756,,11.381,,8.712,,,,,,,,4.936,,,,,,6.192,6.931,,,,,8.978,,,10.1,,,,,,,,,,,,,,,9.804,,,,,,,,,,3.26,,,,-0.418,11.28,,,,6.166,,,,,,,,7.69,,,,,9.747,,,,,,7.319,14.066,,,10.155,,,7.69,,,,,,,,4.208,,,,,2.504,5.017,6.93,,9.915,,,,,,,,,,,9.567,7.037,,9.793,,,,,,6.63,,,,,,,-3.047,,,,,,,,,6.755,,,,9.028,,,,,,9.862,,,6.895,7.752,,,,,,,,,-0.279,5.064,,,,,,,,,,,,,,,8.382,6.053,,,,,,,,
